,num_dol,num_dfep,num_tfsi,num_ps,num_li,atoms_dol,atoms_dfep,atoms_tfsi,atoms_ps,atoms_li,count,%
1619,3,1,2,3,2,:1O:1O,,1N2O2S:1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1620,3,1,2,3,2,:1O:1O,,1O:1O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1621,3,1,2,3,3,1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1622,3,1,2,3,3,:1O:2O,,1O:1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1623,3,1,3,1,2,1O:1O:1O,,1N1O1S:1O:2O2S,,1L:1L,1,0.03000300030003
1624,3,2,2,1,2,:1O:1O,:1O,1N4O2S:1O,,1L:1L,1,0.03000300030003
1625,3,2,2,1,2,:1O:1O,:1O,1O:2O2S,,1L:1L,1,0.03000300030003
1626,3,2,2,1,2,:1O:2O,:1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
1627,4,0,1,3,2,1O:1O:1O:2O,,1O1S,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1628,4,0,1,2,3,:1O:1O:1O,,2O1S,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1629,4,0,1,2,3,:1O:1O:1O,,2O1S,3S:3S:4S:4S:5S:5S:5S:5S,1L:1L:1L,1,0.03000300030003
1630,4,0,1,2,3,:1O:1O:2O,,1N3O2S,1S:1S:2S:3S:4S:5S:5S:5S,1L:1L:1L,1,0.03000300030003
1631,4,0,1,2,3,:1O:1O:2O,,1N3O2S,2S:2S:3S:4S:5S:5S:5S:5S,1L:1L:1L,1,0.03000300030003
1632,4,0,1,2,3,:1O:2O:2O,,1N4O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1633,4,0,1,3,1,1O:1O:1O:1O,,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1634,4,0,1,3,1,::1O:2O,,1O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1635,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1636,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1637,4,0,1,3,2,1O:1O:1O:1O,,1O,:::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
1638,4,0,1,3,2,1O:1O:1O:1O,,2O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1639,4,0,1,3,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1640,4,0,1,3,2,1O:1O:1O:1O,,2O1S,:::::::1S:1S:1S:1S:1S:2S:3S:4S:4S,1L:1L,1,0.03000300030003
1641,4,0,1,3,2,1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1642,4,0,1,3,2,1O:1O:1O:2O,,,::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1643,4,0,1,3,2,1O:1O:1O:2O,,1N3O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1644,4,0,1,3,2,1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1645,4,0,1,2,3,:1O:1O:1O,,1N4O2S,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1646,4,0,1,2,3,1O:1O:2O:2O,,1O,:1S:1S:2S:2S:3S:4S:5S,1L:1L:1L,1,0.03000300030003
1647,4,0,1,2,3,1O:1O:2O:2O,,1O,1S:1S:2S:3S:4S:5S:6S:7S,1L:1L:1L,1,0.03000300030003
1648,4,0,1,2,2,:1O:2O:2O,,1N2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1649,4,0,1,2,2,:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1650,4,0,1,2,2,:1O:1O:2O,,1O1S,2S:2S:2S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1651,4,0,1,2,2,:1O:1O:2O,,1O1S,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1652,4,0,1,2,2,:1O:1O:2O,,1O1S,3S:4S:5S:5S:5S:6S:6S:6S,1L:1L,1,0.03000300030003
1653,4,0,1,2,2,:1O:1O:2O,,2O1S,3S:3S:3S:4S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1654,4,0,1,2,2,:1O:1O:2O,,2O1S,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1655,4,0,1,2,2,:1O:1O:2O,,2O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1656,4,0,1,2,2,:1O:2O:2O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1657,4,0,1,2,3,1O:1O:1O:2O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1658,4,0,1,2,2,::1O:1O,,2O2S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1659,4,0,1,2,2,::1O:2O,,1N3O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1660,4,0,1,2,2,::1O:2O,,1N3O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1661,4,0,1,2,2,::1O:2O,,3O2S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1662,4,0,1,2,3,1O:1O:1O:1O,,1N3O2S,1S:1S:2S:3S:4S:5S:5S:5S,1L:1L:1L,1,0.03000300030003
1663,4,0,1,2,3,1O:1O:1O:1O,,3O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L:1L,1,0.03000300030003
1664,4,0,1,2,3,1O:1O:1O:2O,,2O1S,::1S:1S:2S:3S:4S:4S,1L:1L:1L,1,0.03000300030003
1665,4,0,1,3,2,1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1666,4,0,1,3,2,1O:1O:1O:2O,,1O1S,:::1S:1S:1S:1S:2S:3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1667,3,2,2,1,2,:1O:2O,:1O,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1668,4,0,1,3,2,1O:1O:1O:2O,,2O1S,:::::::1S:1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1669,4,0,2,1,1,:1O:1O:1O,,:1O1S,,1L,1,0.03000300030003
1670,4,0,2,1,1,::1O:1O,,:1O1S,,1L,1,0.03000300030003
1671,4,0,2,1,1,::1O:2O,,1N1O1S:1O,,1L,1,0.03000300030003
1672,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:1N3O2S,,1L:1L,1,0.03000300030003
1673,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:3O2S,,1L:1L,1,0.03000300030003
1674,4,0,2,1,2,1O:1O:1O:1O,,1N2O1S:1O1S,,1L:1L,1,0.03000300030003
1675,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1676,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
1677,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1678,4,0,2,1,2,1O:1O:1O:1O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1679,4,0,2,1,2,1O:1O:1O:1O,,1N4O2S:1O1S,,1L:1L,1,0.03000300030003
1680,4,0,2,1,2,1O:1O:1O:1O,,1N4O2S:2O1S,,1L:1L,1,0.03000300030003
1681,4,0,2,1,2,1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1682,4,0,2,1,2,1O:1O:1O:1O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
1683,4,0,2,1,2,1O:1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
1684,4,0,2,1,2,1O:1O:1O:1O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
1685,4,0,2,1,2,1O:1O:1O:1O,,2O:2O2S,,1L:1L,1,0.03000300030003
1686,4,0,1,4,2,1O:1O:1O:2O,,1O1S,:::::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1687,4,0,1,3,4,:1O:2O:2O,,1N4O2S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L:1L,1,0.03000300030003
1688,4,0,1,3,4,1O:1O:1O:2O,,1N4O2S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L:1L:1L,1,0.03000300030003
1689,4,0,1,3,2,:1O:1O:2O,,1O1S,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1690,4,0,1,3,2,:1O:1O:1O,,1N2O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1691,4,0,1,3,2,:1O:1O:1O,,2O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1692,4,0,1,3,2,:1O:1O:2O,,1N2O2S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1693,4,0,1,3,2,:1O:1O:2O,,1N3O2S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1694,4,0,1,3,2,:1O:1O:2O,,1O,1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1695,4,0,1,3,2,:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1696,4,0,1,3,2,:1O:1O:2O,,1O,::::::1S:1S:1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1697,4,0,1,3,2,:1O:2O:2O,,1O,:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1698,4,0,1,3,3,:1O:1O:2O,,1O,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1699,4,0,1,3,2,:1O:2O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1700,4,0,1,3,2,:1O:2O:2O,,2O1S,1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1701,4,0,1,3,2,::1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1702,4,0,1,3,2,::1O:2O,,1N4O2S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1703,4,0,1,3,3,1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1704,4,0,1,3,3,1O:1O:2O:2O,,2O,1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1705,4,0,1,3,3,:1O:1O:1O,,1N4O2S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1706,4,0,1,2,2,:1O:1O:1O,,2O2S,::1S:1S:2S:3S:4S:5S,1L:1L,1,0.03000300030003
1707,4,0,1,2,2,:1O:1O:1O,,1O1S,3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1708,4,0,1,2,2,:1O:1O:1O,,1O,3S:3S:4S:4S:4S:5S:5S:6S,1L:1L,1,0.03000300030003
1709,4,0,1,2,2,:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1710,3,3,1,1,2,1O:1O:1O,::1O,2O2S,,1L:1L,1,0.03000300030003
1711,3,3,1,1,2,1O:1O:2O,::1O,2O1S,,1L:1L,1,0.03000300030003
1712,3,3,1,1,2,:1O:1O,:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1713,3,3,1,2,2,1O:1O:2O,::1O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1714,3,3,2,1,2,1O:1O:1O,::1O,1O:1O1S,,1L:1L,1,0.03000300030003
1715,3,3,2,1,2,1O:1O:1O,::1O,:1O1S,,1L:1L,1,0.03000300030003
1716,3,3,2,1,2,1O:1O:2O,::,2O:2O1S,,1L:1L,1,0.03000300030003
1717,3,3,2,1,2,1O:2O:2O,::1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
1718,3,3,2,1,2,:1O:1O,::1O,1O:2O1S,,1L:1L,1,0.03000300030003
1719,3,3,2,2,2,:1O:2O,::,1O:3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1720,3,3,3,1,2,1O:1O:1O,::,:1N3O2S:2O1S,,1L:1L,1,0.03000300030003
1721,3,3,3,1,2,:1O:1O,::,1N4O2S:1O:1O1S,,1L:1L,1,0.03000300030003
1722,3,4,0,1,1,:1O:1O,:::1O,,,1L,1,0.03000300030003
1723,3,4,0,1,2,1O:1O:2O,:::1O,,,1L:1L,1,0.03000300030003
1724,3,4,0,1,2,1O:2O:2O,::1O:1O,,,1L:1L,1,0.03000300030003
1725,3,4,1,1,2,1O:1O:2O,:::1O,1O,,1L:1L,1,0.03000300030003
1726,3,4,1,1,2,:1O:1O,::1O:1O,2O1S,,1L:1L,1,0.03000300030003
1727,3,3,1,1,2,1O:1O:1O,::1O,2O1S,,1L:1L,1,0.03000300030003
1728,3,3,1,1,2,1O:1O:1O,::1O,1N3O2S,,1L:1L,1,0.03000300030003
1729,3,3,1,1,1,:1O:2O,::,1O,,1L,1,0.03000300030003
1730,3,2,2,3,2,:1O:1O,:1O,1O:3O2S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1731,3,2,2,1,3,1O:1O:1O,:,1N3O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1732,3,2,2,2,2,1O:1O:1O,:,1N2O2S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1733,3,2,2,2,2,1O:1O:1O,:,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1734,3,2,2,2,2,1O:1O:2O,:1O,1O:2O1S,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1735,3,2,2,2,2,:1O:1O,:,1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1736,3,2,2,2,2,:1O:1O,:,1O1S:2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1737,3,2,2,2,2,:1O:1O,:,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1738,3,2,3,1,2,1O:1O:1O,:,1N2O2S:1O:2O,,1L:1L,1,0.03000300030003
1739,3,3,1,1,1,:1O:2O,::,1N3O2S,,1L,1,0.03000300030003
1740,3,2,3,1,2,1O:1O:1O,:,:1N2O2S:1O,,1L:1L,1,0.03000300030003
1741,3,2,3,1,2,1O:1O:2O,:,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1742,3,2,3,1,2,:1O:2O,:,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1743,3,2,3,1,3,::1O,:,1N2O2S:1O:3O2S,,1L:1L:1L,1,0.03000300030003
1744,3,2,4,1,2,:1O:1O,:,:1O:1O:1O,,1L:1L,1,0.03000300030003
1745,3,3,0,1,2,1O:1O:1O,:1O:1O,,,1L:1L,1,0.03000300030003
1746,3,3,1,1,1,:1O:1O,::,1N3O2S,,1L,1,0.03000300030003
1747,3,5,0,1,1,:1O:1O,::::,,,1L,1,0.03000300030003
1748,4,0,0,2,2,:1O:1O:2O,,,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1749,4,0,0,3,1,::1O:2O,,,:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1750,4,0,1,2,2,1O:1O:1O:2O,,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1751,4,0,1,2,2,1O:1O:1O:2O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1752,4,0,1,2,2,1O:1O:1O:2O,,1O,:1S:1S:2S:2S:3S:4S:4S,1L:1L,1,0.03000300030003
1753,4,0,1,2,2,1O:1O:1O:2O,,1O,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1754,4,0,1,2,2,1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1755,4,0,1,2,2,1O:1O:1O:2O,,1O1S,1S:1S:1S:2S:3S:4S:5S:5S,1L:1L,1,0.03000300030003
1756,4,0,1,2,2,1O:1O:1O:2O,,1O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1757,4,0,1,2,2,1O:1O:1O:2O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1758,4,0,1,2,2,1O:1O:1O:2O,,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1759,4,0,1,2,2,1O:1O:1O:1O,,3O1S,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1760,4,0,1,2,2,1O:1O:1O:2O,,2O1S,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1761,4,0,1,2,2,1O:1O:1O:2O,,2O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1762,4,0,1,2,2,1O:1O:2O:2O,,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1763,4,0,1,2,2,1O:1O:2O:2O,,2O1S,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1764,4,0,1,2,2,:1O:1O:1O,,1N2O1S,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1765,4,0,1,2,2,:1O:1O:1O,,1N3O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1766,4,0,1,2,2,:1O:1O:1O,,1N3O2S,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1767,4,0,1,2,2,1O:1O:1O:2O,,1N1O1S,3S:3S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1768,4,0,1,2,2,1O:1O:1O:1O,,2O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1769,4,0,0,3,2,1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1770,4,0,1,1,2,:1O:1O:2O,,2O2S,,1L:1L,1,0.03000300030003
1771,4,0,0,3,2,1O:1O:2O:2O,,,2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1772,4,0,0,3,2,:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1773,4,0,1,1,2,1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1774,4,0,1,1,2,1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1775,4,0,1,1,2,1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1776,4,0,1,1,2,1O:1O:1O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
1777,4,0,1,1,2,1O:1O:2O:2O,,2O1S,,1L:1L,1,0.03000300030003
1778,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1779,4,0,1,2,2,1O:1O:1O:1O,,1O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1780,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1781,4,0,1,2,2,1O:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1782,4,0,1,2,2,1O:1O:1O:1O,,1N3O2S,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1783,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1784,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1785,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1786,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1787,3,1,2,1,2,1O:1O:2O,1O,1N2O2S:1O,,1L:1L,1,0.03000300030003
1788,3,1,2,1,2,1O:1O:2O,1O,1N1O1S:2O2S,,1L:1L,1,0.03000300030003
1789,3,1,2,1,2,1O:1O:2O,1O,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1790,3,0,2,1,3,1O:1O:1O,,1N1O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1791,3,0,2,1,2,1O:1O:1O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
1792,3,0,2,1,2,1O:1O:1O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
1793,3,0,2,1,2,1O:1O:1O,,2O1S:3O2S,,1L:1L,1,0.03000300030003
1794,3,0,2,1,2,1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1795,3,0,2,1,2,1O:1O:2O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1796,3,0,2,1,2,1O:1O:2O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
1797,3,0,2,1,2,1O:1O:2O,,1N3O1S:2O1S,,1L:1L,1,0.03000300030003
1798,3,0,2,1,2,1O:1O:2O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
1799,3,0,2,1,2,1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1800,3,0,2,1,2,1O:1O:2O,,2O:2O2S,,1L:1L,1,0.03000300030003
1801,3,0,2,1,2,1O:2O:2O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1802,3,0,2,1,2,1O:2O:2O,,1N4O2S:2O,,1L:1L,1,0.03000300030003
1803,3,0,2,1,2,1O:2O:2O,,2O:3O1S,,1L:1L,1,0.03000300030003
1804,3,0,2,1,2,:1O:1O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
1805,3,0,2,1,2,:1O:2O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1806,3,0,2,1,2,:1O:2O,,1N2O1S:2O2S,,1L:1L,1,0.03000300030003
1807,3,0,2,1,2,:1O:2O,,1N4O2S:2O,,1L:1L,1,0.03000300030003
1808,3,0,2,1,2,1O:1O:1O,,1N3O1S:2O,,1L:1L,1,0.03000300030003
1809,3,0,2,1,2,1O:1O:1O,,1N2O2S:2O,,1L:1L,1,0.03000300030003
1810,3,0,2,1,2,1O:1O:1O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
1811,3,0,1,3,2,1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1812,3,0,1,2,2,1O:2O:2O,,2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1813,3,0,1,2,3,1O:1O:1O,,1N3O2S,1S:1S:2S:3S:4S:5S:6S:7S,1L:1L:1L,1,0.03000300030003
1814,3,0,1,2,3,1O:1O:2O,,1N3O1S,1S:1S:1S:2S:3S:4S:5S:6S,1L:1L:1L,1,0.03000300030003
1815,3,0,1,2,3,1O:1O:2O,,1N3O2S,::1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1816,3,0,1,2,3,1O:1O:2O,,2O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L:1L,1,0.03000300030003
1817,3,0,1,2,3,1O:2O:2O,,2O1S,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1818,3,0,1,2,4,1O:2O:2O,,1N4O2S,1S:1S:2S:3S:4S:4S:4S:5S,1L:1L:1L:1L,1,0.03000300030003
1819,3,0,1,3,2,1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1820,3,0,1,3,4,1O:1O:2O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L:1L:1L,1,0.03000300030003
1821,3,0,1,3,2,1O:1O:1O,,1N4O2S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1822,3,0,1,3,2,1O:1O:2O,,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1823,3,0,1,3,2,1O:1O:2O,,2O1S,1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
