,num_dol,num_toluene,num_tfsi,num_ps,num_li,atoms_dol,atoms_toluene,atoms_tfsi,atoms_ps,atoms_li,count,%
732,5,0,2,2,2,:1O:1O:1O:2O,,:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
733,5,0,2,2,2,:1O:1O:1O:2O,,:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
734,5,0,2,2,2,:1O:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
735,5,0,2,2,2,:1O:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
736,5,0,2,2,2,:1O:1O:1O:2O,,:1N3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
737,5,0,2,2,2,:1O:1O:1O:2O,,:1N2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
738,5,0,2,2,2,:1O:1O:1O:2O,,1O:3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
739,5,0,2,2,2,:1O:1O:1O:2O,,1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
740,5,0,2,2,2,:1O:1O:1O:2O,,1O:1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
741,5,0,2,2,2,:1O:1O:1O:2O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
742,5,0,2,2,2,:1O:1O:1O:2O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
743,5,0,2,2,2,:1O:1O:1O:2O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
744,5,0,2,2,2,:1O:1O:1O:2O,,1N3O2S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
745,5,0,2,2,2,:1O:1O:1O:2O,,1N2O1S:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
746,5,0,2,2,2,:1O:1O:1O:1O,,:2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
747,5,0,2,2,2,:1O:1O:1O:1O,,:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
748,5,0,2,2,2,:1O:1O:1O:1O,,:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
749,5,0,2,2,2,:1O:1O:1O:1O,,:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
750,5,0,2,2,2,::1O:1O:1O,,1O:1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
751,5,0,2,2,2,::1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
752,5,0,2,2,2,::1O:1O:1O,,1O:2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
753,5,0,2,3,2,::1O:1O:1O,,1O:1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
754,5,0,3,1,2,:1O:1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
755,5,0,3,1,2,:1O:1O:1O:1O,,:1O1S:2O1S,,1L:1L,1,0.03000300030003
756,5,0,3,1,2,:1O:1O:1O:1O,,:1O1S:1O1S,,1L:1L,1,0.03000300030003
757,5,0,3,1,2,:1O:1O:1O:1O,,:1N2O1S:2O1S,,1L:1L,1,0.03000300030003
758,5,0,3,1,2,:1O:1O:1O:1O,,:1N1O1S:1O1S,,1L:1L,1,0.03000300030003
759,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
760,5,0,3,1,2,:1O:1O:1O:1O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
761,5,0,3,1,2,1O:1O:1O:1O:2O,,:1N1O1S:1O,,1L:1L,1,0.03000300030003
762,5,0,3,1,2,1O:1O:1O:1O:1O,,::2O,,1L:1L,1,0.03000300030003
763,5,0,3,1,1,:1O:1O:1O:1O,,::1O,,1L,1,0.03000300030003
764,5,0,2,3,2,:::1O:1O,,1O:2O1S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
765,5,0,2,3,2,:1O:1O:1O:1O,,1O:2O1S,:::::::1S:1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
766,5,0,2,2,2,::1O:1O:1O,,2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
767,5,0,2,2,3,::1O:1O:1O,,2O:3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
768,5,0,2,2,3,::1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
769,5,0,2,2,3,:1O:1O:1O:1O,,1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
770,5,0,2,2,3,:1O:1O:1O:1O,,1N4O2S:1O,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
771,5,0,2,2,3,:1O:1O:1O:1O,,1N3O2S:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
772,5,0,2,2,3,:1O:1O:1O:1O,,1N1O1S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
773,5,0,2,2,2,:::1O:1O,,2O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
774,5,0,2,2,2,::1O:1O:2O,,:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
775,5,0,2,2,2,::1O:1O:2O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
776,5,0,2,2,2,::1O:1O:1O,,:2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
777,5,0,2,2,2,::1O:1O:1O,,:1N3O2S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
778,5,1,2,1,1,::1O:1O:1O,,2O1S:3O1S,,1L,1,0.03000300030003
779,5,2,2,1,2,:1O:1O:1O:1O,:,1O:2O2S,,1L:1L,1,0.03000300030003
780,5,1,2,1,1,:::1O:1O,,:1O,,1L,1,0.03000300030003
781,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
782,6,1,1,2,2,:1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
783,6,1,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
784,6,1,1,2,2,1O:1O:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
785,6,1,1,2,1,:::1O:1O:2O,,2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
786,6,1,1,2,1,:::1O:1O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
787,6,1,1,2,1,::1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
788,6,1,1,2,1,::1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
789,6,1,1,1,2,:::1O:1O:2O,,,,1L:1L,1,0.03000300030003
790,6,1,1,1,2,::1O:1O:2O:2O,,2O2S,,1L:1L,1,0.03000300030003
791,6,1,1,1,2,::1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
792,6,1,1,1,2,::1O:1O:1O:2O,,2O2S,,1L:1L,1,0.03000300030003
793,6,1,1,1,2,::1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
794,6,1,1,1,2,::1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
795,6,1,1,1,2,::1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
796,6,1,1,1,2,::1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
797,6,1,1,1,2,:1O:1O:1O:1O:2O,,1N4O2S,,1L:1L,1,0.03000300030003
798,6,1,1,1,2,:1O:1O:1O:1O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
799,6,1,1,1,2,:1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
800,6,1,1,1,2,:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
801,6,1,1,1,2,:1O:1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
802,6,1,1,1,2,:1O:1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
803,6,1,1,1,2,:1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
804,6,1,1,1,2,:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
805,6,1,1,1,2,:1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
806,6,1,1,1,2,:1O:1O:1O:1O:1O,,1N3O1S,,1L:1L,1,0.03000300030003
807,6,1,1,1,2,1O:1O:1O:1O:2O:2O,,2O,,1L:1L,1,0.03000300030003
808,6,1,1,1,2,1O:1O:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
809,6,1,1,1,2,1O:1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
810,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
811,6,1,1,2,2,:1O:1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
812,6,1,1,2,2,:1O:1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
813,6,1,1,2,2,::1O:1O:1O:1O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
814,6,1,2,1,1,:::1O:1O:1O,,1O:2O1S,,1L,1,0.03000300030003
815,6,2,1,1,1,1O:1O:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
816,6,2,0,1,2,::1O:1O:1O:1O,:,,,1L:1L,1,0.03000300030003
817,6,2,0,1,2,1O:1O:1O:1O:1O:1O,:,,,1L:1L,1,0.03000300030003
818,6,2,0,1,1,::1O:1O:1O:2O,:,,,1L,1,0.03000300030003
819,6,1,2,1,2,::1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
820,6,1,2,1,2,::1O:1O:1O:1O,,:2O1S,,1L:1L,1,0.03000300030003
821,6,1,2,1,2,::1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
822,6,1,2,1,2,:1O:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
823,6,1,2,1,2,:1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
824,6,1,2,1,2,:1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
825,6,1,2,1,2,:1O:1O:1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
826,6,1,2,1,2,:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
827,6,1,2,1,1,:::1O:1O:2O,,:1O,,1L,1,0.03000300030003
828,6,1,2,1,1,::1O:1O:1O:2O,,1O:2O,,1L,1,0.03000300030003
829,6,1,1,2,2,::1O:1O:1O:1O,,1N3O2S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
830,6,1,2,1,1,::1O:1O:1O:1O,,:1O,,1L,1,0.03000300030003
831,6,1,2,1,1,::1O:1O:1O:1O,,2O1S:2O1S,,1L,1,0.03000300030003
832,6,1,1,3,2,:1O:1O:1O:1O:1O,,2O1S,::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
833,6,1,1,2,2,:::1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
834,6,1,1,2,2,::1O:1O:2O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
835,6,1,1,2,2,::1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
836,6,1,1,2,2,::1O:1O:1O:1O,,2O1S,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
837,6,1,1,2,2,::1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
838,6,1,1,2,2,::1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
839,6,1,1,2,2,::1O:1O:1O:1O,,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
840,6,1,1,2,2,::1O:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
841,6,1,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
842,6,1,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
843,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
844,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
845,5,1,2,1,1,:::1O:1O,,:2O,,1L,1,0.03000300030003
846,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
847,6,0,3,1,2,:::1O:1O:1O,,1N1O1S:1O:3O1S,,1L:1L,1,0.03000300030003
848,6,0,3,1,2,:1O:1O:1O:1O:2O,,:1O:2O,,1L:1L,1,0.03000300030003
849,6,0,3,1,2,:1O:1O:1O:1O:2O,,:1O:1O,,1L:1L,1,0.03000300030003
850,6,0,3,1,2,:1O:1O:1O:1O:1O,,:1O:1O1S,,1L:1L,1,0.03000300030003
851,6,0,2,2,3,:::1O:1O:2O,,1N3O2S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
852,6,0,2,2,3,::1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
853,6,0,2,2,2,::::1O:1O,,1N3O2S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
854,6,0,2,2,2,:::1O:1O:2O,,1N3O2S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
855,6,0,2,2,2,:::1O:1O:1O,,1O:3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
856,6,0,2,2,2,::1O:1O:1O:2O,,:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
857,6,0,2,2,2,::1O:1O:1O:2O,,1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
858,6,0,2,2,2,::1O:1O:1O:1O,,:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
859,6,0,2,2,2,::1O:1O:1O:1O,,:,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
860,6,0,2,2,2,::1O:1O:1O:1O,,1O:2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
861,6,0,2,2,2,::1O:1O:1O:1O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
862,6,0,2,2,2,::1O:1O:1O:1O,,1O:2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
863,6,0,2,2,2,::1O:1O:1O:1O,,1O:1O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
864,6,0,2,2,2,:1O:1O:1O:1O:1O,,1O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
865,6,0,2,2,2,:1O:1O:1O:1O:1O,,1N2O1S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
866,6,0,2,1,2,::1O:1O:1O:2O,,:1O1S,,1L:1L,1,0.03000300030003
867,6,0,2,1,2,::1O:1O:1O:2O,,1O:3O2S,,1L:1L,1,0.03000300030003
868,6,0,2,1,2,::1O:1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
869,6,0,2,1,2,::1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
870,6,0,2,1,2,::1O:1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
871,6,0,2,1,2,::1O:1O:1O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
872,6,0,2,1,2,::1O:1O:1O:1O,,:1N3O1S,,1L:1L,1,0.03000300030003
873,6,0,2,1,2,::1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
874,6,0,2,1,2,::1O:1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
875,6,0,2,1,2,::1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
876,6,0,3,1,2,:::1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
877,6,0,3,2,2,::1O:1O:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
878,6,1,0,1,1,:1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
879,6,1,0,3,2,::1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
880,6,1,1,1,1,:::1O:1O:2O,,1O,,1L,1,0.03000300030003
881,6,1,1,1,1,:::1O:1O:2O,,,,1L,1,0.03000300030003
882,6,1,1,1,1,:::1O:1O:1O,,2O,,1L,1,0.03000300030003
883,6,1,1,1,1,::1O:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
884,6,1,1,1,1,::1O:1O:1O:1O,,1N2O2S,,1L,1,0.03000300030003
885,6,1,1,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
886,6,1,1,1,1,:1O:1O:1O:1O:2O,,2O1S,,1L,1,0.03000300030003
887,6,1,1,1,1,:1O:1O:1O:1O:2O,,1O1S,,1L,1,0.03000300030003
888,6,1,1,1,1,:1O:1O:1O:1O:2O,,1N1O1S,,1L,1,0.03000300030003
889,6,1,1,1,1,:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
890,6,1,0,3,2,::1O:1O:2O:2O,,,::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
891,6,1,0,3,2,::1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
892,6,1,0,3,2,::1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
893,6,1,0,2,2,::1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
894,6,1,0,1,2,1O:1O:1O:2O:2O:2O,,,,1L:1L,1,0.03000300030003
895,6,1,0,2,2,:1O:1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
896,6,1,0,2,2,:1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
897,6,1,0,2,2,:1O:1O:1O:1O:2O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
898,6,1,0,2,2,:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
899,6,1,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
900,6,1,0,2,1,::::1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
901,6,1,0,2,1,::::1O:1O,,,1S:2S:2S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
902,6,1,0,2,1,:::1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
903,6,1,0,2,1,:::1O:1O:1O,,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
904,6,1,0,2,1,::1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
905,6,1,0,2,1,:1O:1O:1O:2O:2O,,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
906,6,1,0,1,2,:1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
907,6,1,0,1,2,:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
908,6,2,1,1,1,::1O:1O:1O:1O,:,,,1L,1,0.03000300030003
909,6,2,1,1,1,:::1O:1O:1O,:,1O1S,,1L,1,0.03000300030003
910,6,2,1,1,1,:::1O:1O:1O,:,2O,,1L,1,0.03000300030003
911,6,2,1,1,1,:::1O:1O:1O,:,3O2S,,1L,1,0.03000300030003
912,7,1,0,2,2,:1O:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
913,7,1,0,2,2,1O:1O:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
914,7,1,0,2,1,::::1O:1O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
915,7,1,0,1,2,1O:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
916,7,1,0,1,1,::::1O:2O:2O,,,,1L,1,0.03000300030003
917,7,1,0,1,1,::1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
918,7,1,0,1,1,:1O:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
919,7,0,3,1,2,::1O:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
920,7,0,3,1,1,:::::1O:2O,,::1O1S,,1L,1,0.03000300030003
921,7,0,2,1,2,:::1O:1O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
922,7,0,2,1,2,:::1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
923,7,0,2,1,2,:::1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
924,7,0,2,1,2,::1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
925,7,0,2,1,2,::1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
926,7,0,2,1,2,::1O:1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
927,7,0,2,1,2,:1O:1O:1O:1O:1O:1O,,:2O1S,,1L:1L,1,0.03000300030003
928,7,0,2,1,1,:::::1O:1O,,1O:1O1S,,1L,1,0.03000300030003
929,7,0,2,1,1,:::1O:1O:1O:1O,,1O:2O1S,,1L,1,0.03000300030003
930,7,0,2,1,1,:::1O:1O:1O:1O,,1O:1O,,1L,1,0.03000300030003
931,7,0,1,3,2,:::1O:1O:1O:1O,,1O,::::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
932,7,0,1,2,2,::::1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
933,7,0,1,2,2,::::1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
934,7,0,1,2,2,::::1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
935,7,0,1,2,2,:::1O:1O:1O:1O,,1O,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
936,7,0,1,2,2,::1O:1O:1O:2O:2O,,1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
937,7,0,1,2,2,::1O:1O:1O:2O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
938,7,0,1,2,2,::1O:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
939,7,0,1,2,2,::1O:1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
940,7,0,1,2,2,::1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
941,7,1,0,2,2,::1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
942,7,1,1,1,1,::1O:1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
943,7,1,1,1,1,::1O:1O:1O:1O:2O,,2O1S,,1L,1,0.03000300030003
944,8,0,0,1,2,:1O:1O:1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
945,9,0,0,2,2,:::1O:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
946,8,2,1,1,1,:::::1O:1O:1O,:,,,1L,1,0.03000300030003
947,8,0,2,1,1,:::::1O:1O:2O,,1O:1O,,1L,1,0.03000300030003
948,8,0,1,2,2,::::1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
949,8,0,1,2,2,:::1O:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
950,8,0,1,1,2,:::1O:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
951,8,0,1,1,2,::1O:1O:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
952,8,0,1,1,2,::1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
953,8,0,1,1,1,:::::1O:1O:1O,,1N1O1S,,1L,1,0.03000300030003
954,8,0,1,1,1,::::1O:1O:1O:2O,,2O1S,,1L,1,0.03000300030003
955,8,0,0,2,2,:::1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
956,8,0,0,1,2,::1O:1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
957,8,0,0,1,2,::1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
958,8,0,0,1,2,1O:1O:1O:1O:1O:2O:2O:2O,,,,1L:1L,1,0.03000300030003
959,7,1,1,1,1,:::1O:1O:1O:1O,,,,1L,1,0.03000300030003
960,8,0,0,1,1,::::1O:1O:1O:1O,,,,1L,1,0.03000300030003
961,8,0,0,1,1,:::1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
962,7,2,0,1,1,::1O:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
963,7,1,2,1,1,:::::1O:1O,,:1O,,1L,1,0.03000300030003
964,7,1,2,1,1,:::1O:1O:1O:2O,,1O:1O,,1L,1,0.03000300030003
965,7,1,1,1,2,::1O:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
