,num_dol,num_hme,num_tfsi,num_ps,num_li,atoms_dol,atoms_hme,atoms_tfsi,atoms_ps,atoms_li,count,%
2316,4,4,1,1,1,:::1O,:::1O,,,1L,1,0.03000300030003
2317,4,4,1,1,2,::1O:2O,::1O:1O,2O,,1L:1L,1,0.03000300030003
2318,4,4,2,1,1,::2O:2O,:::1O,:1O,,1L,1,0.03000300030003
2319,4,3,1,2,2,:1O:1O:2O,::1O,,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2320,4,3,1,1,2,::1O:2O,:1O:1O,1O1S,,1L:1L,1,0.03000300030003
2321,4,3,1,1,2,::1O:2O,:1O:1O,1N2O2S,,1L:1L,1,0.03000300030003
2322,4,3,1,1,2,::1O:1O,:1O:1O,3O1S,,1L:1L,1,0.03000300030003
2323,4,3,1,1,2,1O:1O:1O:1O,::1O,1N2O2S,,1L:1L,1,0.03000300030003
2324,4,3,1,1,2,1O:1O:1O:1O,::1O,1O,,1L:1L,1,0.03000300030003
2325,4,3,1,1,2,1O:1O:1O:2O,:1O:1O,2O1S,,1L:1L,1,0.03000300030003
2326,4,3,1,1,2,1O:1O:1O:2O,::1O,1O,,1L:1L,1,0.03000300030003
2327,4,3,1,1,2,1O:1O:1O:2O,::1O,1O1S,,1L:1L,1,0.03000300030003
2328,4,3,1,1,2,1O:1O:1O:2O,::1O,2O1S,,1L:1L,1,0.03000300030003
2329,4,3,1,1,2,:1O:1O:1O,:1O:1O,2O,,1L:1L,1,0.03000300030003
2330,4,3,1,1,2,:1O:1O:1O,:1O:1O,2O1S,,1L:1L,1,0.03000300030003
2331,4,3,1,1,2,:1O:1O:1O,::1O,1N3O2S,,1L:1L,1,0.03000300030003
2332,4,3,1,1,2,:1O:1O:2O,1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
2333,4,3,1,1,2,:1O:1O:2O,:1O:1O,2O1S,,1L:1L,1,0.03000300030003
2334,4,3,1,1,2,:1O:1O:2O,::1O,2O,,1L:1L,1,0.03000300030003
2335,4,3,1,1,2,::1O:1O,:1O:1O,2O1S,,1L:1L,1,0.03000300030003
2336,4,3,1,1,2,::1O:1O,:1O:1O,2O2S,,1L:1L,1,0.03000300030003
2337,4,3,1,1,2,::1O:1O,:1O:1O,3O,,1L:1L,1,0.03000300030003
2338,4,2,2,1,2,:1O:1O:2O,:1O,1O:1O1S,,1L:1L,1,0.03000300030003
2339,4,2,2,1,2,:1O:1O:2O,1O:1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
2340,4,2,1,1,2,:1O:2O:2O,:1O,1O1S,,1L:1L,1,0.03000300030003
2341,4,2,1,3,2,:1O:1O:2O,:,1O,:::1S:1S:2S:2S:2S:3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
2342,4,2,1,2,2,:1O:1O:2O,:1O,1O1S,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
2343,4,2,1,2,2,::1O:1O,1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2344,4,2,1,2,2,::1O:1O,1O:1O,1N2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2345,4,2,1,2,2,::1O:1O,1O:1O,1N2O2S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2346,4,2,1,2,2,::1O:2O,1O:1O,1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2347,4,2,1,2,3,1O:1O:1O:2O,:,3O2S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
2348,4,2,1,3,2,:1O:1O:1O,:,2O1S,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2349,4,2,1,3,2,::1O:1O,:,1N1O2S,:::1S:1S:2S:2S:2S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
2350,4,2,1,2,2,:1O:1O:2O,:1O,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2351,4,2,1,3,3,::1O:1O,:1O,1O,::1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L:1L,1,0.03000300030003
2352,4,2,2,1,1,1O:1O:1O:2O,:,:1N1O1S,,1L,1,0.03000300030003
2353,4,2,2,1,1,:1O:1O:2O,:1O,:,,1L,1,0.03000300030003
2354,4,2,2,1,1,::1O:1O,:,1N1O1S:1O1S,,1L,1,0.03000300030003
2355,4,2,2,1,1,::1O:2O,:,1N3O2S:2O1S,,1L,1,0.03000300030003
2356,4,2,2,1,1,:::,:1O,:1O1S,,1L,1,0.03000300030003
2357,4,2,2,1,1,:::1O,:1O,:2O1S,,1L,1,0.03000300030003
2358,4,2,1,2,2,:1O:1O:2O,:1O,1N3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2359,4,2,1,2,2,:1O:1O:1O,:1O,2O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2360,4,2,2,1,2,:1O:1O:1O,:1O,:2O1S,,1L:1L,1,0.03000300030003
2361,4,2,1,2,2,1O:1O:1O:1O,:,1N1O,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2362,4,2,1,1,2,::1O:1O,1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
2363,4,2,1,1,2,::1O:1O,1O:1O,3O2S,,1L:1L,1,0.03000300030003
2364,4,2,1,1,2,::1O:1O,:,3O2S,,1L:1L,1,0.03000300030003
2365,4,2,1,1,2,::1O:2O,1O:1O,2O,,1L:1L,1,0.03000300030003
2366,4,2,1,1,2,::1O:2O,1O:1O,2O2S,,1L:1L,1,0.03000300030003
2367,4,2,1,2,1,:1O:1O:1O,:1O,,:::1S:1S:2S:3S:3S,1L,1,0.03000300030003
2368,4,2,1,2,1,:1O:1O:1O,:1O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
2369,4,2,1,2,2,1O:1O:1O:1O,:,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2370,4,2,1,2,2,:1O:1O:1O,:,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2371,4,2,1,2,2,1O:1O:1O:1O,:,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2372,4,2,1,2,2,1O:1O:1O:1O,:1O,1O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2373,4,2,1,2,2,1O:1O:1O:1O,:1O,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2374,4,2,1,2,2,1O:1O:1O:1O,:1O,2O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2375,4,2,1,2,2,:1O:1O:1O,1O:1O,1N2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2376,4,2,1,2,2,:1O:1O:1O,:,1O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
2377,4,2,1,2,2,:1O:1O:1O,:,2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2378,4,2,2,1,2,1O:1O:1O:1O,1O:1O,:1O1S,,1L:1L,1,0.03000300030003
2379,4,2,2,1,2,1O:1O:1O:1O,:,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
2380,4,2,2,1,2,1O:1O:1O:1O,:,1N3O2S:1O,,1L:1L,1,0.03000300030003
2381,4,2,2,1,2,:1O:1O:1O,:,2O1S:2O1S,,1L:1L,1,0.03000300030003
2382,4,2,2,1,2,1O:1O:1O:2O,:1O,:2O1S,,1L:1L,1,0.03000300030003
2383,4,2,2,1,2,1O:2O:2O:2O,:1O,1O:2O1S,,1L:1L,1,0.03000300030003
2384,4,2,2,1,2,:1O:1O:1O,1O:1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
2385,4,2,2,1,2,:1O:1O:1O,1O:1O,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
2386,1,1,3,2,2,1O,,1O:1O1S:2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2387,4,2,2,1,2,:1O:1O:1O,1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
2388,4,2,2,1,2,:1O:1O:1O,1O:1O,1O:3O2S,,1L:1L,1,0.03000300030003
2389,4,2,2,1,2,:1O:1O:1O,:1O,1N2O1S:1O,,1L:1L,1,0.03000300030003
2390,4,2,2,1,2,1O:1O:1O:1O,:,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
2391,4,2,2,1,2,:1O:1O:1O,:1O,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
2392,4,2,2,1,2,:1O:1O:1O,:1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
2393,4,2,2,1,2,:1O:1O:1O,:1O,1N4O2S:1O,,1L:1L,1,0.03000300030003
2394,4,2,2,1,2,:1O:1O:1O,:1O,1O1S:1O1S,,1L:1L,1,0.03000300030003
2395,4,2,2,1,2,:1O:1O:1O,:1O,2O1S:2O2S,,1L:1L,1,0.03000300030003
2396,4,2,2,1,2,:1O:1O:1O,:1O,2O:2O1S,,1L:1L,1,0.03000300030003
2397,4,2,2,1,2,:1O:1O:1O,:1O,:1O,,1L:1L,1,0.03000300030003
2398,4,2,2,1,2,1O:1O:1O:2O,:1O,1O:1O,,1L:1L,1,0.03000300030003
2399,4,2,2,1,2,1O:1O:1O:2O,:1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
2400,4,2,2,1,2,1O:1O:1O:2O,:1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
2401,4,2,2,1,2,1O:1O:1O:2O,:,1O1S:3O1S,,1L:1L,1,0.03000300030003
2402,4,2,2,1,2,1O:1O:1O:1O,:,1O:2O1S,,1L:1L,1,0.03000300030003
2403,4,2,2,1,2,1O:1O:1O:1O,:,2O1S:3O2S,,1L:1L,1,0.03000300030003
2404,4,2,2,1,2,1O:1O:1O:1O,:1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
2405,4,2,2,1,2,1O:1O:1O:1O,:1O,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
2406,4,2,2,1,2,1O:1O:1O:1O,:1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
2407,4,2,2,1,2,1O:1O:1O:1O,:1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
2408,4,2,2,1,2,1O:1O:1O:1O,:1O,1O:1O1S,,1L:1L,1,0.03000300030003
2409,4,2,2,1,2,1O:1O:1O:1O,:1O,1O:2O,,1L:1L,1,0.03000300030003
2410,4,2,2,1,2,1O:1O:1O:1O,:1O,1O:3O2S,,1L:1L,1,0.03000300030003
2411,4,2,2,1,2,1O:1O:1O:1O,:1O,:1O,,1L:1L,1,0.03000300030003
2412,4,2,2,1,2,1O:1O:1O:1O,:1O,:2O2S,,1L:1L,1,0.03000300030003
2413,4,2,2,1,2,1O:1O:1O:1O,:1O,:3O1S,,1L:1L,1,0.03000300030003
2414,4,2,2,1,2,1O:1O:1O:2O,1O:1O,2O:2O1S,,1L:1L,1,0.03000300030003
2415,4,2,2,1,2,1O:1O:1O:2O,1O:1O,:2O1S,,1L:1L,1,0.03000300030003
2416,4,2,2,1,2,1O:1O:1O:2O,:,1O1S:2O1S,,1L:1L,1,0.03000300030003
2417,4,1,2,1,2,:1O:1O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
2418,4,1,2,1,2,:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
2419,4,0,1,2,3,1O:1O:1O:2O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
2420,4,0,2,2,3,1O:1O:1O:1O,,1O:1O1S,2S:3S:4S:4S:4S:5S:5S:5S,1L:1L:1L,1,0.03000300030003
2421,4,0,2,2,2,:1O:1O:2O,,:3O1S,1S:2S:2S:3S:3S:4S:5S:5S,1L:1L,1,0.03000300030003
2422,4,0,2,2,2,:1O:2O:2O,,1O1S:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2423,4,0,2,2,2,::1O:1O,,1N4O2S:1O,1S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2424,4,0,2,2,2,::1O:1O,,1O:2O1S,3S:4S:5S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
2425,4,0,2,2,2,::1O:2O,,1N2O2S:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
2426,4,0,2,2,3,1O:1O:1O:1O,,1N1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
2427,4,0,2,2,3,1O:1O:1O:1O,,1O1S:2O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
2428,4,0,2,2,3,1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
2429,4,0,2,2,2,:1O:1O:2O,,:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2430,4,0,2,2,3,1O:1O:1O:1O,,2O1S:2O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
2431,4,0,2,2,3,1O:1O:1O:2O,,1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
2432,4,0,2,2,3,1O:1O:1O:2O,,1O:1O,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
2433,4,0,2,2,3,1O:1O:1O:2O,,2O:2O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
2434,4,0,2,2,3,1O:1O:2O:2O,,1O:2O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
2435,4,0,2,2,3,:1O:1O:1O,,1O1S:2O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
2436,4,0,2,2,3,:1O:1O:1O,,1O1S:2O1S,3S:4S:4S:4S:4S:4S:5S:5S,1L:1L:1L,1,0.03000300030003
2437,4,0,2,2,2,:1O:1O:2O,,:2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2438,4,0,2,2,2,:1O:1O:2O,,1O:3O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2439,4,0,2,2,2,:1O:1O:1O,,1O:2O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
2440,4,0,2,2,2,:1O:1O:1O,,2O1S:3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2441,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2442,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2443,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2444,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,3S:4S:4S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
2445,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,4S:5S:5S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
2446,4,0,2,2,2,:1O:1O:1O,,2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2447,4,0,2,2,2,:1O:1O:1O,,2O1S:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2448,4,0,2,2,2,:1O:1O:2O,,1N2O1S:1O,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2449,4,0,2,2,2,:1O:1O:2O,,1O:2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2450,4,0,2,2,2,:1O:1O:2O,,1N2O1S:1O,3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2451,4,0,2,2,2,:1O:1O:2O,,1O1S:3O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2452,4,0,2,2,2,:1O:1O:2O,,1O:1O1S,3S:4S:4S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
2453,4,0,2,2,2,:1O:1O:2O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2454,4,0,2,2,2,:1O:1O:2O,,1O:2O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2455,4,0,2,2,2,:1O:1O:2O,,1O:2O1S,3S:4S:5S:5S:5S:6S:6S:6S,1L:1L,1,0.03000300030003
2456,4,0,2,2,2,:1O:1O:2O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2457,4,0,2,2,3,:1O:1O:1O,,1O1S:2O1S,4S:4S:4S:4S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
2458,4,0,2,2,3,:1O:1O:1O,,2O1S:3O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
2459,4,0,2,2,3,:1O:1O:2O,,2O1S:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
2460,4,0,3,2,2,::1O:2O,,1O:1O1S:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2461,4,0,3,2,2,:1O:1O:1O,,1O:1O:1O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2462,4,0,3,2,2,:1O:1O:1O,,1O:1O:2O1S,1S:1S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2463,4,0,3,2,2,:1O:1O:2O,,1O:1O1S:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2464,4,0,3,2,2,:1O:1O:2O,,1O:2O:3O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2465,4,0,3,2,2,:1O:1O:2O,,1O:3O1S:3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2466,4,0,3,2,2,::1O:1O,,1O:1O1S:2O1S,3S:4S:5S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
2467,4,0,3,2,2,::1O:1O,,1O:2O:3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2468,4,0,3,2,3,1O:1O:1O:1O,,1O:1O1S:2O1S,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
2469,4,0,3,1,2,1O:1O:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
2470,4,0,3,2,3,1O:1O:1O:2O,,1O:1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
2471,4,0,3,2,3,1O:1O:1O:2O,,1O:1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
2472,4,0,4,2,2,:::2O,,1O:1O:1O:1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2473,4,1,0,2,2,1O:1O:1O:2O,1O,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
2474,4,1,0,2,2,1O:1O:2O:2O,,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
2475,4,1,0,2,2,1O:1O:2O:2O,,,1S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2476,4,1,0,3,2,1O:1O:1O:2O,1O,,::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2477,4,0,3,2,2,:1O:1O:1O,,1O:1O1S:3O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2478,4,0,3,2,2,1O:1O:1O:2O,,1O:1O:1O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2479,4,0,3,1,3,1O:1O:1O:2O,,1O:1O:2O1S,,1L:1L:1L,1,0.03000300030003
2480,4,0,3,1,2,:1O:1O:2O,,1N1O1S:1N4O2S:1O,,1L:1L,1,0.03000300030003
2481,4,0,3,1,2,1O:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
2482,4,0,3,1,2,1O:1O:1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
2483,4,0,3,1,2,1O:1O:1O:1O,,2O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
2484,4,0,3,1,2,1O:1O:1O:1O,,2O:2O1S:2O1S,,1L:1L,1,0.03000300030003
2485,4,0,3,1,2,1O:1O:1O:1O,,:1N1O1S:1O1S,,1L:1L,1,0.03000300030003
2486,4,0,3,1,2,1O:1O:1O:1O,,:1N1O1S:2O1S,,1L:1L,1,0.03000300030003
2487,4,0,3,1,2,1O:1O:1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
2488,4,0,3,1,2,1O:1O:1O:1O,,:2O1S:3O2S,,1L:1L,1,0.03000300030003
2489,4,0,3,1,2,1O:1O:1O:2O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
2490,4,0,3,1,2,1O:1O:1O:2O,,1N3O2S:1O:1O1S,,1L:1L,1,0.03000300030003
2491,4,0,3,1,2,1O:1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
2492,4,0,3,1,2,1O:1O:1O:2O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
2493,4,0,3,1,2,1O:1O:1O:2O,,:1N3O2S:1O1S,,1L:1L,1,0.03000300030003
2494,4,0,3,1,2,1O:1O:1O:2O,,:1O:1O1S,,1L:1L,1,0.03000300030003
2495,4,0,3,1,2,1O:1O:2O:2O,,:1O:2O1S,,1L:1L,1,0.03000300030003
2496,4,0,2,2,2,:1O:1O:1O,,1O:2O,3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2497,4,0,2,2,2,:1O:1O:1O,,1O:2O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2498,4,1,1,1,1,:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
2499,4,0,2,1,2,:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
2500,4,0,2,1,2,1O:1O:2O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
2501,4,0,2,1,2,1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
2502,4,0,2,1,2,1O:1O:2O:2O,,2O:2O,,1L:1L,1,0.03000300030003
2503,4,0,2,1,2,1O:1O:2O:2O,,:2O2S,,1L:1L,1,0.03000300030003
2504,4,0,2,1,2,1O:1O:2O:2O,,:3O1S,,1L:1L,1,0.03000300030003
2505,4,0,2,1,2,:1O:1O:1O,,1N1O1S:2O2S,,1L:1L,1,0.03000300030003
2506,4,0,2,1,2,:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
2507,4,0,2,1,2,:1O:1O:1O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
2508,4,0,2,1,2,1O:1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
2509,4,0,2,1,2,:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
2510,4,0,2,1,2,:1O:1O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
2511,4,0,2,1,2,:1O:1O:2O,,1N1O1S:2O2S,,1L:1L,1,0.03000300030003
2512,4,0,2,1,2,:1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
2513,4,0,2,1,2,:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
2514,4,0,2,1,2,:1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
2515,4,0,2,1,2,:1O:1O:2O,,1O:3O2S,,1L:1L,1,0.03000300030003
2516,4,0,2,1,2,1O:1O:2O:2O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
2517,4,0,2,1,2,1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
2518,4,0,2,2,2,:1O:1O:1O,,1O:1O1S,3S:4S:5S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
2519,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:3O2S,,1L:1L,1,0.03000300030003
2520,4,0,1,3,2,1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S:3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
2521,4,0,1,3,2,::1O:1O,,1O1S,::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2522,4,0,1,3,3,1O:1O:1O:2O,,1O1S,:::1S:1S:2S:3S:3S:3S:4S:4S:4S:5S:5S:6S:6S,1L:1L:1L,1,0.03000300030003
2523,4,0,1,3,3,:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
2524,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
2525,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
2526,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
2527,4,0,2,1,2,1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
2528,4,0,2,1,2,1O:1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
2529,4,0,2,1,2,1O:1O:1O:1O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
2530,4,0,2,1,2,1O:1O:1O:1O,,1O1S:3O2S,,1L:1L,1,0.03000300030003
2531,4,0,2,1,2,1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
2532,4,0,2,1,2,1O:1O:1O:1O,,:1N3O2S,,1L:1L,1,0.03000300030003
2533,4,0,2,1,2,1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
2534,4,0,2,1,2,1O:1O:1O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
2535,4,0,2,1,2,1O:1O:1O:2O,,1N3O1S:1O,,1L:1L,1,0.03000300030003
2536,4,0,2,1,2,:1O:1O:2O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
2537,4,0,2,1,2,:1O:1O:2O,,:3O2S,,1L:1L,1,0.03000300030003
2538,4,0,2,1,2,:2O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
2539,4,0,2,2,2,:1O:1O:1O,,1N3O1S:1O,2S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2540,4,0,2,2,2,1O:1O:1O:2O,,1O:1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2541,4,0,2,2,2,1O:1O:1O:2O,,1O:1O1S,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2542,4,0,2,2,2,1O:1O:1O:2O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
